"ID","Binomial","Replicate","Excluded_LPR_2022","Citation","Class","Order","Family","Genus","Species","Subspecies","Authority","Common_name","Location","Country","All_countries","Region","IPBES_region","IPBES_subregion","Latitude","Longitude","Specific_location","System","T_realm","T_biome","FW_realm","FW_biome","M_realm","M_ocean","M_biome","Migratory_fw_fish","Units","Method"
19910,"Amblyraja_radiata",0,0,"Benoit, H. P. (2006). Standardizing the southern Gulf of St. Lawrence bottom trawl survey time series: Results of the 2004-2005 comparative fishing experiments and other recommendations for the analysis of the survey data. Canadian Science Advisory Secretariat, Fisheries and Oceans Canada.","Elasmobranchii","Rajiformes","Rajidae","Amblyraja","radiata","","(Donovan 1808)","Starry ray","Southern Gulf of St. Lawrence, NAFO 4T","Canada","Canada","North America",NA,NA,47,-63,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Average Biomass (kg) per standard tow (ie. 1.75 nautical mile tow)","September bottom trawl survey"
20314,"Clupea_harengus",1,0,"RAM Legacy Stock Assessment Database (2021) ‘RAM Legacy Stock Assessment Database v4.495’. Zenodo. Available at: https://doi.org/10.5281/zenodo.4824192.","Actinopteri","Clupeiformes","Clupeidae","Clupea","harengus","","Linnaeus 1758","Atlantic herring","NAFO 4T","Canada","Canada","North America",NA,NA,46.75491,-63.06152,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Spawning stock biomass (fall)","VPA"
20315,"Clupea_harengus",1,0,"RAM Legacy Stock Assessment Database (2021) ‘RAM Legacy Stock Assessment Database v4.495’. Zenodo. Available at: https://doi.org/10.5281/zenodo.4824192.","Actinopteri","Clupeiformes","Clupeidae","Clupea","harengus","","Linnaeus 1758","Atlantic herring","NAFO 4T","Canada","Canada","North America",NA,NA,46.75491,-63.06152,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Spawning stock biomass (spring)","VPA"
20332,"Clupea_harengus",0,0,"Benoit, H. P. (2006). Standardizing the southern Gulf of St. Lawrence bottom trawl survey time series: Results of the 2004-2005 comparative fishing experiments and other recommendations for the analysis of the survey data. Canadian Science Advisory Secretariat, Fisheries and Oceans Canada.","Actinopteri","Clupeiformes","Clupeidae","Clupea","harengus","","Linnaeus 1758","Atlantic herring","Southern Gulf of St. Lawrence, NAFO 4T","Canada","Canada","North America",NA,NA,47,-63,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Average Biomass (kg) per standard tow (ie. 1.75 nautical mile tow)","September bottom trawl survey"
20406,"Cyclopterus_lumpus",0,0,"Benoit, H. P. (2006). Standardizing the southern Gulf of St. Lawrence bottom trawl survey time series: Results of the 2004-2005 comparative fishing experiments and other recommendations for the analysis of the survey data. Canadian Science Advisory Secretariat, Fisheries and Oceans Canada.","Actinopteri","Perciformes","Cyclopteridae","Cyclopterus","lumpus","","Linnaeus 1758","Lumpfish / Lumpsucker","Southern Gulf of St. Lawrence, NAFO 4T","Canada","Canada","North America",NA,NA,47,-63,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Average Biomass (kg) per standard tow (ie. 1.75 nautical mile tow)","September bottom trawl survey"
20558,"Gadus_morhua",0,0,"Benoit, H. P. (2006). Standardizing the southern Gulf of St. Lawrence bottom trawl survey time series: Results of the 2004-2005 comparative fishing experiments and other recommendations for the analysis of the survey data. Canadian Science Advisory Secretariat, Fisheries and Oceans Canada.","Actinopteri","Gadiformes","Gadidae","Gadus","morhua","","Linnaeus 1758","Atlantic cod / Cod","Southern Gulf of St. Lawrence, NAFO 4T","Canada","Canada","North America",NA,NA,47,-63,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Average Biomass (kg) per standard tow (ie. 1.75 nautical mile tow)","September bottom trawl survey"
20560,"Glyptocephalus_cynoglossus",0,0,"Benoit, H. P. (2006). Standardizing the southern Gulf of St. Lawrence bottom trawl survey time series: Results of the 2004-2005 comparative fishing experiments and other recommendations for the analysis of the survey data. Canadian Science Advisory Secretariat, Fisheries and Oceans Canada.","Actinopteri","Pleuronectiformes","Pleuronectidae","Glyptocephalus","cynoglossus","","(Linnaeus 1758)","Witch flounder","Southern Gulf of St. Lawrence, NAFO 4T","Canada","Canada","North America",NA,NA,47,-63,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Average Biomass (kg) per standard tow (ie. 1.75 nautical mile tow)","September bottom trawl survey"
20563,"Hemitripterus_americanus",0,0,"Benoit, H. P. (2006). Standardizing the southern Gulf of St. Lawrence bottom trawl survey time series: Results of the 2004-2005 comparative fishing experiments and other recommendations for the analysis of the survey data. Canadian Science Advisory Secretariat, Fisheries and Oceans Canada.","Actinopteri","Perciformes","Hemitripteridae","Hemitripterus","americanus","","(Gmelin 1789)","Sea raven","Southern Gulf of St. Lawrence, NAFO 4T","Canada","Canada","North America",NA,NA,47,-63,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Average Biomass (kg) per standard tow (ie. 1.75 nautical mile tow)","September bottom trawl survey"
20564,"Hippoglossoides_platessoides",0,0,"Benoit, H. P. (2006). Standardizing the southern Gulf of St. Lawrence bottom trawl survey time series: Results of the 2004-2005 comparative fishing experiments and other recommendations for the analysis of the survey data. Canadian Science Advisory Secretariat, Fisheries and Oceans Canada.","Actinopteri","Pleuronectiformes","Pleuronectidae","Hippoglossoides","platessoides","","(Fabricius 1780)","American plaice","Southern Gulf of St. Lawrence, NAFO 4T","Canada","Canada","North America",NA,NA,47,-63,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Average Biomass (kg) per standard tow (ie. 1.75 nautical mile tow)","September bottom trawl survey"
20569,"Leucoraja_ocellata",0,0,"Benoit, H. P. (2006). Standardizing the southern Gulf of St. Lawrence bottom trawl survey time series: Results of the 2004-2005 comparative fishing experiments and other recommendations for the analysis of the survey data. Canadian Science Advisory Secretariat, Fisheries and Oceans Canada.","Elasmobranchii","Rajiformes","Rajidae","Leucoraja","ocellata","","(Mitchill 1815)","Winter skate","Southern Gulf of St. Lawrence, NAFO 4T","Canada","Canada","North America",NA,NA,47,-63,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Average Biomass (kg) per standard tow (ie. 1.75 nautical mile tow)","September bottom trawl survey"
20570,"Myzopsetta_ferruginea",0,0,"Benoit, H. P. (2006). Standardizing the southern Gulf of St. Lawrence bottom trawl survey time series: Results of the 2004-2005 comparative fishing experiments and other recommendations for the analysis of the survey data. Canadian Science Advisory Secretariat, Fisheries and Oceans Canada.","Actinopteri","Pleuronectiformes","Pleuronectidae","Myzopsetta","ferruginea","","(Storer 1839)","Yellowtail flounder","Southern Gulf of St. Lawrence, NAFO 4T","Canada","Canada","North America",NA,NA,47,-63,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Average Biomass (kg) per standard tow (ie. 1.75 nautical mile tow)","September bottom trawl survey"
20578,"Myoxocephalus_octodecemspinosus",0,0,"Benoit, H. P. (2006). Standardizing the southern Gulf of St. Lawrence bottom trawl survey time series: Results of the 2004-2005 comparative fishing experiments and other recommendations for the analysis of the survey data. Canadian Science Advisory Secretariat, Fisheries and Oceans Canada.","Actinopteri","Perciformes","Cottidae","Myoxocephalus","octodecemspinosus","","(Mitchill 1814)","Longhorn sculpin","Southern Gulf of St. Lawrence, NAFO 4T","Canada","Canada","North America",NA,NA,47,-63,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Average Biomass (kg) per standard tow (ie. 1.75 nautical mile tow)","September bottom trawl survey"
20582,"Nezumia_bairdii",0,0,"Benoit, H. P. (2006). Standardizing the southern Gulf of St. Lawrence bottom trawl survey time series: Results of the 2004-2005 comparative fishing experiments and other recommendations for the analysis of the survey data. Canadian Science Advisory Secretariat, Fisheries and Oceans Canada.","Actinopteri","Gadiformes","Macrouridae","Nezumia","bairdii","","(Goode & Bean 1877)","Marlin-spike grenadier","Southern Gulf of St. Lawrence, NAFO 4T","Canada","Canada","North America",NA,NA,47,-63,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Average Biomass (kg) per standard tow (ie. 1.75 nautical mile tow)","September bottom trawl survey"
20583,"Osmerus_mordax",0,0,"Benoit, H. P. (2006). Standardizing the southern Gulf of St. Lawrence bottom trawl survey time series: Results of the 2004-2005 comparative fishing experiments and other recommendations for the analysis of the survey data. Canadian Science Advisory Secretariat, Fisheries and Oceans Canada.","Actinopteri","Osmeriformes","Osmeridae","Osmerus","mordax","mordax","(Mitchill 1814)","Rainbow smelt","Southern Gulf of St. Lawrence, NAFO 4T","Canada","Canada","North America",NA,NA,47,-63,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Average Biomass (kg) per standard tow (ie. 1.75 nautical mile tow)","September bottom trawl survey"
20585,"Phycis_chesteri",0,0,"Benoit, H. P. (2006). Standardizing the southern Gulf of St. Lawrence bottom trawl survey time series: Results of the 2004-2005 comparative fishing experiments and other recommendations for the analysis of the survey data. Canadian Science Advisory Secretariat, Fisheries and Oceans Canada.","Actinopteri","Gadiformes","Phycidae","Phycis","chesteri","","Goode & Bean 1878","Longfin hake","Southern Gulf of St. Lawrence, NAFO 4T","Canada","Canada","North America",NA,NA,47,-63,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Average Biomass (kg) per standard tow (ie. 1.75 nautical mile tow)","September bottom trawl survey"
20587,"Pseudopleuronectes_americanus",1,0,"Benoit, H. P. (2006). Standardizing the southern Gulf of St. Lawrence bottom trawl survey time series: Results of the 2004-2005 comparative fishing experiments and other recommendations for the analysis of the survey data. Canadian Science Advisory Secretariat, Fisheries and Oceans Canada.","Actinopteri","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes","americanus","","(Walbaum 1792)","Winter flounder","Southern Gulf of St. Lawrence, NAFO 4T","Canada","Canada","North America",NA,NA,47,-63,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Average Biomass (kg) per standard tow (ie. 1.75 nautical mile tow)","September bottom trawl survey"
20588,"Reinhardtius_hippoglossoides",0,0,"Benoit, H. P. (2006). Standardizing the southern Gulf of St. Lawrence bottom trawl survey time series: Results of the 2004-2005 comparative fishing experiments and other recommendations for the analysis of the survey data. Canadian Science Advisory Secretariat, Fisheries and Oceans Canada.","Actinopteri","Pleuronectiformes","Pleuronectidae","Reinhardtius","hippoglossoides","","(Walbaum 1792)","Greenland halibut","Southern Gulf of St. Lawrence, NAFO 4T","Canada","Canada","North America",NA,NA,47,-63,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Average Biomass (kg) per standard tow (ie. 1.75 nautical mile tow)","September bottom trawl survey"
20589,"Scomber_scombrus",0,0,"Benoit, H. P. (2006). Standardizing the southern Gulf of St. Lawrence bottom trawl survey time series: Results of the 2004-2005 comparative fishing experiments and other recommendations for the analysis of the survey data. Canadian Science Advisory Secretariat, Fisheries and Oceans Canada.","Actinopteri","Scombriformes","Scombridae","Scomber","scombrus","","Linnaeus 1758","Atlantic mackerel","Southern Gulf of St. Lawrence, NAFO 4T","Canada","Canada","North America",NA,NA,47,-63,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Average Biomass (kg) per standard tow (ie. 1.75 nautical mile tow)","September bottom trawl survey"
20596,"Urophycis_tenuis",0,0,"Benoit, H. P. (2006). Standardizing the southern Gulf of St. Lawrence bottom trawl survey time series: Results of the 2004-2005 comparative fishing experiments and other recommendations for the analysis of the survey data. Canadian Science Advisory Secretariat, Fisheries and Oceans Canada.","Actinopteri","Gadiformes","Phycidae","Urophycis","tenuis","","(Mitchill 1814)","White hake","Southern Gulf of St. Lawrence, NAFO 4T","Canada","Canada","North America",NA,NA,47,-63,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Average Biomass (kg) per standard tow (ie. 1.75 nautical mile tow)","September bottom trawl survey"
20597,"Zoarces_americanus",0,0,"Benoit, H. P. (2006). Standardizing the southern Gulf of St. Lawrence bottom trawl survey time series: Results of the 2004-2005 comparative fishing experiments and other recommendations for the analysis of the survey data. Canadian Science Advisory Secretariat, Fisheries and Oceans Canada.","Actinopteri","Perciformes","Zoarcidae","Zoarces","americanus","","(Bloch & Schneider 1801)","Ocean pout","Southern Gulf of St. Lawrence, NAFO 4T","Canada","Canada","North America",NA,NA,47,-63,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Average Biomass (kg) per standard tow (ie. 1.75 nautical mile tow)","September bottom trawl survey"
21690,"Lepidopsetta_bilineata",1,0,"Holt, K. R., P. J. Starr, R. Haigh and B. Krishka (2016). Stock Assessment and Harvest Advice for Rock Sole (Lepidopsetta spp.) in British Columbia. Research Document, Canadian Science Advisory Secretariat. 2016/009: ix + 256.","Actinopteri","Pleuronectiformes","Pleuronectidae","Lepidopsetta","bilineata","","(Ayres 1855)","Rock sole","Area 5DC, Hecate Strait, British Columbia","Canada","Canada","North America",NA,NA,53.38332,-131.00097,0,"Marine",NA,NA,NA,NA,"Pacific north temperate","North Pacific Ocean","Unknown",0,"CPUE (kg/h) females","Tow-by-tow; commercial and research trawls"
21925,"Micropterus_dolomieu",0,0,"Lantry, J. R. (2015). Eastern basin of Lake Ontario warmwater fisheries assessment, 1976-2015. Section 4 in NYSDEC Lake Ontario annual Report. Cape Vincent, New York, New York State Department of Environmental Conservation.","Actinopteri","Centrarchiformes","Centrarchidae","Micropterus","dolomieu","","Lacep??de 1802","Smallmouth bass","NY waters of Lake Ontario's eastern basin","United States","United States","North America","Americas","North America",44.055,-76.06,1,"Freshwater",NA,NA,"Nearctic","Large lakes",NA,NA,NA,0,"Stratified mean CPUE (450 ft monofilament gill net gang)","Warmwater assessment netting conducted late July through mid-August"
22039,"Odocoileus_virginianus",0,0,"Fowler, S. (2016). New Brunswick deer herd down 70% in 30 years, DNR numbers show. CBC News.","Mammalia","Artiodactyla","Cervidae","Odocoileus","virginianus","","(Zimmermann, 1780)","White-tailed deer","New Brunswick","Canada","Canada","North America","Americas","North America",46.56531,-66.46191,0,"Terrestrial","Nearctic","Temperate broadleaf and mixed forests",NA,NA,NA,NA,NA,0,"Number of individuals","Population estimate"
22048,"Oncorhynchus_keta",0,0,"Skeena Salmon Program. ""Spawner Abundance and Total Run Size for Skeena Salmon Populations from 1954-2014."" Retrieved February 2017, from http://data.skeenasalmonprogram.ca/data-library/, Spawner Abundance and Total Run Size for Skeena Salmon Populations from 1954-2014. Pacific Salmon Foundation.","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus","keta","","(Walbaum 1792)","Chum salmon","Lower Skeena-CM, Skeena River Watershed in Northwest British Columbia","Canada","Canada","North America","Americas","North America",54.24977,-129.83266,0,"Freshwater",NA,NA,"Nearctic","Temperate coastal rivers",NA,NA,NA,1,"Estimated Spawner Abundance by Conservation Unit","Counts"
22051,"Oncorhynchus_kisutch",0,0,"Skeena Salmon Program. ""Spawner Abundance and Total Run Size for Skeena Salmon Populations from 1954-2014."" Retrieved February 2017, from http://data.skeenasalmonprogram.ca/data-library/, Spawner Abundance and Total Run Size for Skeena Salmon Populations from 1954-2014. Pacific Salmon Foundation.","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus","kisutch","","(Walbaum 1792)","Coho salmon","Lower Skeena-CO, Skeena River Watershed in Northwest British Columbia","Canada","Canada","North America","Americas","North America",54.24977,-129.83266,0,"Freshwater",NA,NA,"Nearctic","Temperate coastal rivers",NA,NA,NA,1,"Estimated Spawner Abundance by Conservation Unit","Counts"
22052,"Oncorhynchus_kisutch",0,0,"Skeena Salmon Program. ""Spawner Abundance and Total Run Size for Skeena Salmon Populations from 1954-2014."" Retrieved February 2017, from http://data.skeenasalmonprogram.ca/data-library/, Spawner Abundance and Total Run Size for Skeena Salmon Populations from 1954-2014. Pacific Salmon Foundation.","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus","kisutch","","(Walbaum 1792)","Coho salmon","Middle Skeena-CO, Skeena River Watershed in Northwest British Columbia","Canada","Canada","North America","Americas","North America",54.24977,-129.83266,0,"Freshwater",NA,NA,"Nearctic","Temperate coastal rivers",NA,NA,NA,1,"Estimated Spawner Abundance by Conservation Unit","Counts"
22137,"Perca_flavescens",0,0,"Lantry, J. R. (2015). Eastern basin of Lake Ontario warmwater fisheries assessment, 1976-2015. Section 4 in NYSDEC Lake Ontario annual Report. Cape Vincent, New York, New York State Department of Environmental Conservation.","Actinopteri","Perciformes","Percidae","Perca","flavescens","","(Mitchill 1814)","American yellow perch","NY waters of Lake Ontario's eastern basin","United States","United States","North America","Americas","North America",44.055,-76.06,1,"Freshwater",NA,NA,"Nearctic","Large lakes",NA,NA,NA,0,"Stratified mean CPUE (450 ft monofilament gill net gang)","Warmwater assessment netting conducted late July through mid-August"
22449,"Sander_vitreus",0,0,"Lantry, J. R. (2015). Eastern basin of Lake Ontario warmwater fisheries assessment, 1976-2015. Section 4 in NYSDEC Lake Ontario annual Report. Cape Vincent, New York, New York State Department of Environmental Conservation.","Actinopteri","Perciformes","Percidae","Sander","vitreus","","(Mitchill 1818)","Walleye","NY waters of Lake Ontario's eastern basin","United States","United States","North America","Americas","North America",44.055,-76.06,1,"Freshwater",NA,NA,"Nearctic","Large lakes",NA,NA,NA,1,"Stratified mean CPUE (450 ft monofilament gill net gang)","Warmwater assessment netting conducted late July through mid-August"
23029,"Anas_acuta",1,0,"Deceuninck, B., and C. Fouque. 2010. Canards dénombrés en France en hiver: importance des zones humides et tendances. Ornithos 17:266-283.","Aves","Anseriformes","Anatidae","Anas","acuta","","Linnaeus, 1758","Northern pintail","France","France","France","Europe","Europe and Central Asia","Central and Western Europe",46.387582,2.235509,0,"Freshwater",NA,NA,"Palearctic","Temperate floodplain rivers and wetlands",NA,NA,NA,0,"Index","Index with baseline year 2009 based on IWC mid-January census"
23030,"Anas_crecca",1,0,"Deceuninck, B., and C. Fouque. 2010. Canards dénombrés en France en hiver: importance des zones humides et tendances. Ornithos 17:266-283.","Aves","Anseriformes","Anatidae","Anas","crecca","","Linnaeus, 1758","Common teal","France","France","France","Europe","Europe and Central Asia","Central and Western Europe",46.387582,2.235509,0,"Freshwater",NA,NA,"Palearctic","Temperate floodplain rivers and wetlands",NA,NA,NA,0,"Index","Index with baseline year 2009 based on IWC mid-January census"
23031,"Anas_platyrhynchos",1,0,"Deceuninck, B., and C. Fouque. 2010. Canards dénombrés en France en hiver: importance des zones humides et tendances. Ornithos 17:266-283.","Aves","Anseriformes","Anatidae","Anas","platyrhynchos","","Linnaeus, 1758","Mallard","France","France","France","Europe","Europe and Central Asia","Central and Western Europe",46.387582,2.235509,0,"Freshwater",NA,NA,"Palearctic","Temperate floodplain rivers and wetlands",NA,NA,NA,0,"Index","Index with baseline year 2009 based on IWC mid-January census"
23032,"Aythya_ferina",1,0,"Deceuninck, B., and C. Fouque. 2010. Canards dénombrés en France en hiver: importance des zones humides et tendances. Ornithos 17:266-283.","Aves","Anseriformes","Anatidae","Aythya","ferina","","(Linnaeus, 1758)","Common pochard","France","France","France","Europe","Europe and Central Asia","Central and Western Europe",46.387582,2.235509,0,"Freshwater",NA,NA,"Palearctic","Temperate floodplain rivers and wetlands",NA,NA,NA,0,"Index","Index with baseline year 2009 based on IWC mid-January census"
23033,"Aythya_fuligula",1,0,"Deceuninck, B., and C. Fouque. 2010. Canards dénombrés en France en hiver: importance des zones humides et tendances. Ornithos 17:266-283.","Aves","Anseriformes","Anatidae","Aythya","fuligula","","(Linnaeus, 1758)","Tufted duck","France","France","France","Europe","Europe and Central Asia","Central and Western Europe",46.387582,2.235509,0,"Freshwater",NA,NA,"Palearctic","Temperate floodplain rivers and wetlands",NA,NA,NA,0,"Index","Index with baseline year 2009 based on IWC mid-January census"
23034,"Mareca_penelope",1,0,"Deceuninck, B., and C. Fouque. 2010. Canards dénombrés en France en hiver: importance des zones humides et tendances. Ornithos 17:266-283.","Aves","Anseriformes","Anatidae","Mareca","penelope","","(Linnaeus, 1758)","Eurasian wigeon","France","France","France","Europe","Europe and Central Asia","Central and Western Europe",46.387582,2.235509,0,"Freshwater",NA,NA,"Palearctic","Temperate floodplain rivers and wetlands",NA,NA,NA,0,"Index","Index with baseline year 2009 based on IWC mid-January census"
23035,"Mareca_strepera",1,0,"Deceuninck, B., and C. Fouque. 2010. Canards dénombrés en France en hiver: importance des zones humides et tendances. Ornithos 17:266-283.","Aves","Anseriformes","Anatidae","Mareca","strepera","","(Linnaeus, 1758)","Gadwall","France","France","France","Europe","Europe and Central Asia","Central and Western Europe",46.387582,2.235509,0,"Freshwater",NA,NA,"Palearctic","Temperate floodplain rivers and wetlands",NA,NA,NA,0,"Index","Index with baseline year 2009 based on IWC mid-January census"
23036,"Netta_rufina",1,0,"Deceuninck, B., and C. Fouque. 2010. Canards dénombrés en France en hiver: importance des zones humides et tendances. Ornithos 17:266-283.","Aves","Anseriformes","Anatidae","Netta","rufina","","(Pallas, 1773)","Red-crested pochard","France","France","France","Europe","Europe and Central Asia","Central and Western Europe",46.387582,2.235509,0,"Freshwater",NA,NA,"Palearctic","Temperate floodplain rivers and wetlands",NA,NA,NA,0,"Index","Index with baseline year 2009 based on IWC mid-January census"
23037,"Spatula_clypeata",1,0,"Deceuninck, B., and C. Fouque. 2010. Canards dénombrés en France en hiver: importance des zones humides et tendances. Ornithos 17:266-283.","Aves","Anseriformes","Anatidae","Spatula","clypeata","","(Linnaeus, 1758)","Northern shoveler","France","France","France","Europe","Europe and Central Asia","Central and Western Europe",46.387582,2.235509,0,"Freshwater",NA,NA,"Palearctic","Temperate floodplain rivers and wetlands",NA,NA,NA,0,"Index","Index with baseline year 2009 based on IWC mid-January census"
23038,"Tadorna_tadorna",1,0,"Deceuninck, B., and C. Fouque. 2010. Canards dénombrés en France en hiver: importance des zones humides et tendances. Ornithos 17:266-283.","Aves","Anseriformes","Anatidae","Tadorna","tadorna","","(Linnaeus, 1758)","Common shelduck","France","France","France","Europe","Europe and Central Asia","Central and Western Europe",46.387582,2.235509,0,"Freshwater",NA,NA,"Palearctic","Temperate floodplain rivers and wetlands",NA,NA,NA,0,"Index","Index with baseline year 2009 based on IWC mid-January census"
23374,"Larus_glaucescens",0,0,"Blight, L. K., M. C. Drever, et al. (2015). ""A century of change in Glaucous-winged Gull (Larus glaucescens) populations in a dynamic coastal environmentUn siglo de cambio en las poblaciones de Larus glaucescens en un ambiente dinámico costeroA century of change in Glaucous-winged Gulls."" The Condor 117(1): 108-120","Aves","Charadriiformes","Laridae","Larus","glaucescens","","Naumann, 1840","Glaucous-winged gull","Georgia Basin, British Columbia","Canada","Canada","North America",NA,NA,48.935907,-123.625855,0,"Marine",NA,NA,NA,NA,"Pacific north temperate","North Pacific Ocean","Unknown",0,"logged mean colony counts","census data"
25466,"Melanogrammus_aeglefinus",0,0,"Filin, A. A., and A. A. Russkikh. 2019. Specific features of the formation of the year-class abundance of northeastern Arctic haddock Melanogrammus aeglefinus during the warming of the Barents Sea. Journal of Ichthyology 59:225-233.","Actinopteri","Gadiformes","Gadidae","Melanogrammus","aeglefinus","","(Linnaeus 1758)","Haddock","Barents Sea","Norway","Norway, Russian Federation","Europe",NA,NA,73.283379,31.386373,0,"Marine",NA,NA,NA,NA,"Arctic","Arctic Ocean","Unknown",0,"Stock Biomass Estimate (thousand t)","Data from the report of the ICES Working Group on Arctic fishery"
26510,"Anguilla_anguilla",0,0,"ICES. 2018. European eel (Anguilla anguilla) throughout its natural range.","Actinopteri","Anguilliformes","Anguillidae","Anguilla","anguilla","","(Linnaeus 1758)","European eel","North Sea","Norway","Norway, Sweden, Germany, Denmark, Netherlands, Belgium","Europe",NA,NA,56.119314,7.962016,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Sea and Baltic Sea","Unknown",1,"Recruitment index","Generalised Linear Model fitted to 43 time-series and scaled to the 1960-1979 average."
26511,"Anguilla_anguilla",0,0,"ICES. 2018. European eel (Anguilla anguilla) throughout its natural range.","Actinopteri","Anguilliformes","Anguillidae","Anguilla","anguilla","","(Linnaeus 1758)","European eel","Southern and Western Europe","United Kingdom","United Kingdom, Ireland, France, Spain, Portugal, Italy","Europe",NA,NA,44.499935,-2.836127,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","Mediterranean Sea and Black Sea","Unknown",1,"Recruitment index","Generalised Linear Model fitted to 43 time-series and scaled to the 1960-1979 average."
27830,"Lynx_lynx",0,0,"Kawata, Y. (2008) ‘Population dynamics of the lynx (Lynx lynx) in the Bialowieza Primeval Forest revisited: a statistical analysis of density-dependent migration’, Electronic Journal of Polish Agricultural Universities, 11(4), p. 6.","Mammalia","Carnivora","Felidae","Lynx","lynx","","Linnaeus, 1758","Eurasian lynx","Bia?Úowie??a Forest (Belarusian part)","Belarus","Belarus","Asia","Europe and Central Asia","Eastern Europe",52.68639,23.964222,1,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests",NA,NA,NA,NA,NA,0,"Number of individuals","Data from J?Ídrzejewski et al. (1996) based on snowtracking"
27909,"Halichoerus_grypus",0,0,"CBS et al. (2020) Gewone en grijze zeehond in Waddenzee en Deltagebied, 1960 - 2020 (indicator 1231, versie 17 , 9 juli 2020). Den Haag, Bilthoven, Wageningen: Centraal Bureau voor de Statistiek (CBS), PBL Planbureau voor de Leefomgeving, RIVM Rijksinstituut voor Volksgezondheid en Milieu, Wageningen University and Research. Available at: www.clo.nl.","Mammalia","Carnivora","Phocidae","Halichoerus","grypus","","(Fabricius, 1791)","Grey seal","Dutch Wadden Sea","Netherlands","Netherlands","Europe",NA,NA,53.35,5.1,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Number of individuals","Standardised annual surveys"
27913,"Phoca_vitulina",0,0,"CBS et al. (2020) Gewone en grijze zeehond in Waddenzee en Deltagebied, 1960 - 2020 (indicator 1231, versie 17 , 9 juli 2020). Den Haag, Bilthoven, Wageningen: Centraal Bureau voor de Statistiek (CBS), PBL Planbureau voor de Leefomgeving, RIVM Rijksinstituut voor Volksgezondheid en Milieu, Wageningen University and Research. Available at: www.clo.nl.","Mammalia","Carnivora","Phocidae","Phoca","vitulina","","Linnaeus, 1758","Harbour seal","Dutch Wadden Sea","Netherlands","Netherlands","Europe",NA,NA,53.35,5.1,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Number of individuals","Standardised annual surveys"
27915,"Phoca_vitulina",0,0,"CBS et al. (2020) Gewone en grijze zeehond in Waddenzee en Deltagebied, 1960 - 2020 (indicator 1231, versie 17 , 9 juli 2020). Den Haag, Bilthoven, Wageningen: Centraal Bureau voor de Statistiek (CBS), PBL Planbureau voor de Leefomgeving, RIVM Rijksinstituut voor Volksgezondheid en Milieu, Wageningen University and Research. Available at: www.clo.nl.","Mammalia","Carnivora","Phocidae","Phoca","vitulina","","Linnaeus, 1758","Harbour seal","South Holland Delta","Netherlands","Netherlands","Europe",NA,NA,51.631412,3.842009,0,"Marine",NA,NA,NA,NA,"Atlantic north temperate","North Atlantic Ocean","Unknown",0,"Number of individuals","Standardised annual surveys"
